,id,latitude,longitude,room_type,price,host_class,distance,reviews
1124,32399502,44.50262,11.34442,Entire home/apt,4.787491742782046,single,0.9755690357632291,0.0
1125,32402273,44.4874,11.386,Private room,3.4011973816621555,single,3.495872720425785,1.791759469228055
1126,32420732,44.50825,11.35789,Entire home/apt,4.0943445622221,single,1.9862656287004954,0.0
1127,32436122,44.49708,11.33397,Entire home/apt,4.605170185988092,single,0.8004515141469637,0.0
1128,32437864,44.49514,11.34594,Entire home/apt,4.6913478822291435,single,0.2714240485576667,1.791759469228055
1129,32457424,44.49683,11.33632,Entire home/apt,4.454347296253507,business,0.623142105823387,1.0986122886681096
1130,32459476,44.49467,11.35244,Entire home/apt,4.836281906951478,business,0.7557135671594793,0.6931471805599453
1131,32464570,44.49561,11.33797,Entire home/apt,4.442651256490317,business,0.44291399025276895,1.0986122886681096
1132,32541579,44.46578,11.37336,Private room,4.0943445622221,single,3.949547516518793,0.6931471805599453
1133,32542194,44.49223,11.34263,Entire home/apt,4.919980925828125,business,0.18789760734057528,0.6931471805599453
1134,32544899,44.48309,11.37144,Entire home/apt,4.248495242049359,single,2.561486012806478,0.6931471805599453
1135,32580326,44.50203,11.34371,Private room,4.382026634673881,single,0.9052089214958698,2.639057329615259
1136,32580331,44.50458,11.37303,Entire home/apt,4.219507705176107,business,2.6670032126052097,1.0986122886681096
1137,32582965,44.49704,11.33427,Entire home/apt,4.3694478524670215,single,0.7771068409277743,1.3862943611198906
1138,32606246,44.50074,11.34113,Entire home/apt,5.0106352940962555,single,0.7745089671755053,0.0
1139,32607058,44.49545,11.34577,Entire home/apt,4.499809670330265,business,0.2796606379922709,0.0
1140,32622212,44.49566,11.33852,Entire home/apt,4.499809670330265,business,0.4064786965131299,0.6931471805599453
1141,32639362,44.46429,11.37926,Private room,3.5263605246161616,multi,4.375995988668316,1.6094379124341003
1142,32639727,44.49179,11.37821,Entire home/apt,3.8918202981106265,multi,2.8104694485737474,0.0
1143,32653403,44.48522,11.37393,Private room,4.442651256490317,multi,2.642688807447426,0.0
1144,32658341,44.48852157592773,11.354351997375488,Entire home/apt,5.0689042022202315,business,1.0828634952877385,0.6931471805599453
1145,32676392,44.5013,11.33636,Private room,4.605170185988092,single,0.9773011716928962,2.0794415416798357
1146,32680507,44.46403,11.37787,Private room,4.23410650459726,multi,4.326025441789655,0.0
1147,32689394,44.49513,11.34882,Entire home/apt,5.0106352940962555,multi,0.48267568401584765,2.639057329615259
1148,32710581,44.49003,11.29791,Entire home/apt,4.584967478670572,single,3.612238001053642,0.0
1149,32731202,44.49813079833984,11.33877182006836,Entire home/apt,6.214608098422191,multi,0.5780428438677676,1.6094379124341003
1150,32733671,44.50088,11.29843,Entire home/apt,5.0106352940962555,single,3.628723705369998,0.0
1151,32739753,44.49914,11.33871,Entire home/apt,5.170483995038151,single,0.6749009632859659,3.6888794541139363
1152,32752565,44.49426,11.33185,Entire home/apt,4.382026634673881,multi,0.8877680901437126,0.6931471805599453
1153,32808781,44.50165,11.35895,Entire home/apt,4.174387269895637,multi,1.533297837946182,2.9444389791664403
1154,32832519,44.51373,11.344,Entire home/apt,4.174387269895637,single,2.2050445065707427,1.6094379124341003
1155,32833358,44.48727,11.34649,Entire home/apt,4.430816798843313,multi,0.78732445020417,0.0
1156,32836765,44.48801,11.34721,Entire home/apt,4.532599493153256,multi,0.7352201850271567,0.0
1157,32843030,44.48751,11.34665,Entire home/apt,4.442651256490317,multi,0.7671509037053184,0.6931471805599453
1158,32886164,44.48696,11.34813,Entire home/apt,4.406719247264253,multi,0.8725117719469406,0.0
1159,32889810,44.49457,11.34765,Entire home/apt,3.871201010907891,multi,0.3772785719256825,2.4849066497880004
1160,32889987,44.49601,11.37176,Entire home/apt,4.418840607796598,business,2.2995261650278103,0.0
1161,32895451,44.49925,11.34637,Entire home/apt,4.0943445622221,single,0.6521476726302644,3.091042453358316
1162,32908823,44.50323,11.31508,Entire home/apt,4.605170185988092,business,2.4506848243235217,1.0986122886681096
1163,32908974,44.50323,11.31508,Entire home/apt,4.605170185988092,business,2.4506848243235217,1.791759469228055
1164,32909063,44.50323,11.31508,Entire home/apt,4.605170185988092,business,2.4506848243235217,1.3862943611198906
1165,32909239,44.50323,11.31508,Entire home/apt,4.605170185988092,business,2.4506848243235217,1.3862943611198906
1166,32920469,44.49998,11.35222,Hotel room,4.174387269895637,multi,0.9971213748987993,0.0
1167,32927281,44.5015,11.35189,Hotel room,4.31748811353631,multi,1.1014571851534092,0.0
1168,32927392,44.49369,11.31702,Entire home/apt,4.31748811353631,multi,2.066574468759023,0.0
1169,32930187,44.49827,11.32069,Private room,3.1780538303479458,multi,1.839712347572276,0.0
1170,32932813,44.512863397176325,11.34657632114463,Entire home/apt,4.060443010546419,single,2.1264159932710265,1.9459101490553132
1171,32936374,44.50613,11.33147,Private room,3.6888794541139363,multi,1.6394869988672103,3.044522437723423
1172,32938560,44.49022,11.34812,Entire home/apt,4.382026634673881,single,0.5771401270032744,1.791759469228055
1173,32961145,44.50048,11.35777,Entire home/apt,4.31748811353631,single,1.3837194044418393,2.772588722239781
1174,32970892,44.49496,11.37205,Entire home/apt,4.605170185988092,business,2.313628336254409,0.6931471805599453
1175,32983632,44.49627,11.37316,Entire home/apt,4.5217885770490405,business,2.413304354035204,0.0
1176,32997463,44.5015,11.35189,Hotel room,6.214608098422191,multi,1.1014571851534092,0.0
1177,33011585,44.49457,11.34765,Entire home/apt,4.007333185232471,multi,0.3772785719256825,2.9444389791664403
1178,33027513,44.4921,11.32352,Entire home/apt,4.007333185232471,single,1.5623147244036037,2.1972245773362196
1179,33043832,44.50758626708141,11.303549247538829,Private room,3.912023005428146,multi,3.4867045583781007,1.0986122886681096
1180,33090880,44.48864,11.36066,Entire home/apt,4.248495242049359,business,1.5215015385901032,0.0
1181,33092047,44.50815,11.34088,Entire home/apt,4.382026634673881,single,1.5924811475981437,0.0
1182,33107358,44.49508,11.37192,Entire home/apt,4.3694478524670215,business,2.3040196922470497,0.0
1183,33117792,44.49438,11.33167,Entire home/apt,4.499809670330265,single,0.902759623465107,0.0
1184,33130070,44.493034,11.349775,Private room,5.075173815233827,multi,0.5474133242686837,1.0986122886681096
1185,33154243,44.50428,11.33795,Entire home/apt,4.59511985013459,multi,1.2214017500687249,0.0
1186,33182010,44.49613,11.37214,Entire home/apt,4.2626798770413155,business,2.330973207231739,0.0
1187,33235641,44.487556,11.364387,Entire home/apt,4.499809670330265,multi,1.8415064577999007,0.6931471805599453
1188,33313848,44.51258,11.35687,Entire home/apt,4.584967478670572,single,2.350689832659178,2.639057329615259
1189,33361802,44.50071,11.35751,Entire home/apt,3.912023005428146,multi,1.3800531107014344,3.091042453358316
1190,33516476,44.49573,11.34346,Entire home/apt,5.521460917862246,single,0.20662373272649262,1.6094379124341003
1191,33522394,44.4912,11.3374,Entire home/apt,4.553876891600541,single,0.5370598353912407,2.302585092994046
1192,33538179,44.4959,11.37583,Entire home/apt,4.31748811353631,multi,2.6207097191377207,0.6931471805599453
1193,33543864,44.49475,11.34644,Entire home/apt,5.0106352940962555,business,0.28946076972870716,0.6931471805599453
1194,33545769,44.49868,11.32934,Private room,4.248495242049359,business,1.2093645622483105,0.0
1195,33545787,44.49868,11.32934,Private room,4.248495242049359,business,1.2093645622483105,0.0
1196,33565847,44.49252,11.34919,Entire home/apt,5.19295685089021,multi,0.5156881075664517,0.6931471805599453
1197,33596611,44.49166,11.37402,Entire home/apt,3.6375861597263857,single,2.479915839670948,0.6931471805599453
1198,33632553,44.49555,11.33854,Entire home/apt,4.499809670330265,business,0.39932693622160587,0.0
1199,33682330,44.50711,11.36972,Entire home/apt,4.04305126783455,single,2.582806514568923,1.0986122886681096
1200,33684432,44.48854,11.33712,Entire home/apt,4.382026634673881,single,0.7573185876125661,0.6931471805599453
1201,33699508,44.50544,11.35886,Entire home/apt,6.907755278982137,business,1.7987776755138503,0.0
1202,33725732,44.49278,11.35449,Entire home/apt,4.499809670330265,single,0.9223607464314852,2.639057329615259
1203,33767361,44.49512,11.35086,Private room,3.6375861597263857,single,0.6397094971585437,0.0
1204,33773210,44.50198,11.35226,Entire home/apt,4.59511985013459,multi,1.1613038415764105,0.0
1205,33796316,44.51418,11.35153,Entire home/apt,4.248495242049359,multi,2.353502050524329,0.6931471805599453
1206,33803948,44.47676,11.36676,Entire home/apt,4.605170185988092,single,2.6833774415270586,0.0
1207,33841954,44.49428,11.34299,Entire home/apt,5.521460917862246,single,0.04223493946085373,0.0
1208,33849401,44.49349,11.34758,Entire home/apt,5.0106352940962555,single,0.36713274892994163,0.0
1209,33850591,44.4887,11.35302,Entire home/apt,4.700480365792417,single,0.984461075803484,1.9459101490553132
1210,33878329,44.49482,11.33216,Entire home/apt,4.382026634673881,multi,0.8682449343640696,2.302585092994046
1211,33895323,44.47768,11.38378,Entire home/apt,3.8066624897703196,single,3.711216555747742,1.791759469228055
1212,33903435,44.49673,11.34516,Entire home/apt,4.248495242049359,single,0.35835168238900555,0.0
1213,33928328,44.493931,11.344481,Entire home/apt,4.8283137373023015,multi,0.11784907441956977,2.302585092994046
1214,33967971,44.50219,11.35174,Entire home/apt,4.532599493153256,multi,1.1540654328124942,0.6931471805599453
1215,33975354,44.52076,11.29693,Private room,3.4011973816621555,multi,4.725514622530664,0.0
1216,33976270,44.52125690242311,11.296343877911568,Private room,3.4011973816621555,multi,4.796532542686324,1.9459101490553132
1217,33982827,44.482578,11.377306,Entire home/apt,3.8918202981106265,multi,3.0050464652908135,0.6931471805599453
1218,34103490,44.50582,11.35976,Entire home/apt,4.5217885770490405,business,1.8791964194663426,0.6931471805599453
1219,34112365,44.49798,11.36154,Entire home/apt,4.605170185988092,business,1.5427513875539018,1.791759469228055
1220,34112930,44.4936,11.35463,Entire home/apt,4.605170185988092,single,0.9256548545131584,0.6931471805599453
1221,34140728,44.51403,11.35267,Private room,3.912023005428146,single,2.365447662417928,0.0
1222,34142186,44.48979,11.34047,Entire home/apt,4.787491742782046,single,0.49909371665134106,2.302585092994046
1223,34163703,44.54824,11.37982,Private room,3.1354942159291497,single,6.710722602246748,0.0
1224,34174792,44.50334,11.35204,Entire home/apt,4.543294782270004,multi,1.2717642710035244,0.0
1225,34192476,44.50018,11.3359,Private room,5.521460917862246,multi,0.8977209251335985,0.0
1226,34194955,44.49242,11.35411,Private room,5.521460917862246,multi,0.8988761418766533,0.0
1227,34208582,44.49765,11.33946,Entire home/apt,4.867534450455582,multi,0.502922769977177,2.9444389791664403
1228,34265997,44.48179,11.37822,Entire home/apt,3.6888794541139363,business,3.1081419008592954,2.833213344056216
1229,34326811,44.49031,11.35355,Entire home/apt,4.867534450455582,single,0.9291746766303403,2.0794415416798357
1230,34415994,44.50278,11.35222,Entire home/apt,7.4377951216719325,business,1.2294274193604273,0.6931471805599453
1231,34418304,44.50348,11.35106,Entire home/apt,7.243512974665482,business,1.2426828554018008,1.0986122886681096
1232,34495335,44.50368,11.34972,Private room,7.1693500166706,business,1.2111126908325909,0.0
1233,34499118,44.5037,11.34982,Entire home/apt,6.906754778648554,business,1.2166324455347248,1.0986122886681096
1234,34568190,44.48783,11.34189,Entire home/apt,3.7612001156935624,single,0.6802816347528184,2.1972245773362196
1235,34591800,44.49143,11.33476,Entire home/apt,4.499809670330265,multi,0.7105748071145496,2.302585092994046
1236,34643264,44.49487,11.34656,Entire home/apt,4.499809670330265,single,0.30298287938898577,1.791759469228055
1237,34700475,44.5128,11.35686,Entire home/apt,4.48863636973214,multi,2.371935846578904,1.3862943611198906
1238,34702299,44.49617,11.33698,Entire home/apt,5.0106352940962555,business,0.5412033917627527,1.0986122886681096
1239,34748232,44.497498,11.343641,Entire home/apt,4.574710978503383,multi,0.4030648692084027,2.995732273553991
1240,34777017,44.4894441,11.3470404,Private room,4.382026634673881,single,0.5903166309962283,1.6094379124341003
1241,34798539,44.5087,11.33263,Entire home/apt,7.600902459542082,business,1.839845725236693,0.0
1242,34819844,44.52485,11.34661,Entire home/apt,3.1354942159291497,single,3.4512844326783525,0.0
1243,34861283,44.49589,11.33385,Entire home/apt,5.1647859739235145,single,0.7606324961847446,0.6931471805599453
1244,34984547,44.507613,11.3465428,Private room,4.867534450455582,single,1.549687841204266,0.6931471805599453
1245,35056970,44.4934114,11.3349504,Entire home/apt,5.0106352940962555,single,0.6425648256755048,2.70805020110221
1246,35081786,44.48915,11.34855,Entire home/apt,4.382026634673881,single,0.688120833451078,1.791759469228055
1247,35082220,44.49498,11.34746,Entire home/apt,7.59890045687141,business,0.374496785948096,0.0
1248,35105653,44.49786,11.35764,Entire home/apt,4.174387269895637,business,1.2448068209343286,1.3862943611198906
1249,35137040,44.51283,11.35693,Entire home/apt,4.499809670330265,single,2.3774770502978204,0.0
1250,35211205,44.49132,11.34832,Entire home/apt,3.912023005428146,business,0.5111405952059981,2.1972245773362196
1251,35295689,44.51448,11.3518,Entire home/apt,4.605170185988092,single,2.3916384806162867,0.0
1252,35299794,44.50265,11.35024,Private room,7.1693500166706,business,1.130057854446679,0.0
1253,35328559,44.49113082885742,11.35238265991211,Entire home/apt,5.393627546352362,business,0.8072676788696116,0.0
1254,35331219,44.50544738769531,11.304608345031738,Entire home/apt,3.912023005428146,single,3.312027417409393,1.3862943611198906
1255,35373406,44.50619,11.35973,Entire home/apt,4.382026634673881,single,1.906732837408161,1.3862943611198906
1256,35378599,44.50031,11.32292,Entire home/apt,4.382026634673881,single,1.7487177476561215,0.0
1257,35413561,44.49126,11.33616,Entire home/apt,3.8918202981106265,single,0.6181199814408841,2.302585092994046
1258,35448414,44.49479,11.3335,Entire home/apt,4.787491742782046,single,0.7620677016867945,1.3862943611198906
1259,35501197,44.48306,11.33868,Entire home/apt,3.912023005428146,single,1.2526500391672417,0.0
1260,35539336,44.48607,11.35303,Entire home/apt,4.867534450455582,single,1.180525004571623,0.0
1261,35603755,44.50216,11.35039,Private room,4.343805421853684,multi,1.0899492931109942,2.4849066497880004
1262,35639678,44.50216,11.35039,Private room,4.290459441148391,multi,1.0899492931109942,2.302585092994046
1263,35641295,44.50216,11.35039,Private room,4.2626798770413155,multi,1.0899492931109942,2.70805020110221
1264,35645364,44.50216,11.35039,Private room,4.23410650459726,multi,1.0899492931109942,1.9459101490553132
1265,35675011,44.4893779,11.3489215,Private room,4.553876891600541,multi,0.6887519997532292,2.302585092994046
1266,35695054,44.49559,11.33887,Entire home/apt,4.499809670330265,business,0.37838899502281137,0.0
1267,35702819,44.49853,11.34896,Entire home/apt,5.662960480135946,single,0.6995951200156602,0.0
1268,35753202,44.49945,11.34933,Entire home/apt,4.605170185988092,business,0.7961469138477077,2.639057329615259
1269,35768542,44.50341,11.33294,Private room,4.23410650459726,single,1.3255140737828732,3.367295829986474
1270,35929479,44.51264,11.35606,Entire home/apt,4.143134726391533,multi,2.3271237197960684,2.70805020110221
1271,35939124,44.512,11.34656,Private room,4.0943445622221,single,2.031192346007937,2.1972245773362196
1272,35959025,44.47904,11.35971,Private room,3.912023005428146,multi,2.1198712821103562,0.0
1273,35965694,44.50042,11.3407,Entire home/apt,4.584967478670572,single,0.7472708890874473,2.302585092994046
1274,36031106,44.49775,11.32242,Entire home/apt,3.970291913552122,multi,1.6918600732192515,2.8903717578961645
1275,36063380,44.48787,11.35078,Entire home/apt,5.135798437050262,single,0.9121359825737945,1.0986122886681096
1276,36097763,44.49324,11.36688,Entire home/apt,4.553876891600541,multi,1.9008492503390086,2.0794415416798357
1277,36156848,44.49614,11.33702,Entire home/apt,4.787491742782046,business,0.536836849284493,0.0
1278,36288490,44.50428,11.33871,Entire home/apt,6.907755278982137,business,1.2028806636272094,0.0
1279,36296318,44.48213,11.36791,Entire home/apt,4.634728988229636,single,2.3742907209363344,0.0
1280,36325494,44.496986,11.339481,Entire home/apt,4.0943445622221,single,0.44265364321087364,1.6094379124341003
1281,36376008,44.49318,11.33439,Private room,3.912023005428146,multi,0.6895003029410309,0.0
1282,36377675,44.49492,11.35433,Entire home/apt,4.248495242049359,multi,0.9082822706168545,0.0
1283,36398940,44.50907165518984,11.348084632835192,Private room,4.30406509320417,single,1.7337693021948386,3.258096538021482
1284,36431293,44.4884,11.36291,Entire home/apt,4.787491742782046,single,1.6975643605233146,0.6931471805599453
1285,36469278,44.49287033081055,11.332286834716797,Entire home/apt,3.912023005428146,single,0.8597786020455166,3.2188758248682006
1286,36635976,44.49572,11.34719,Entire home/apt,4.219507705176107,single,0.389834983089181,0.0
1287,36686990,44.49514,11.33101,Entire home/apt,4.0943445622221,single,0.9635756312029864,0.0
1288,36751762,44.48276,11.33852,Entire home/apt,6.802394763324311,business,1.2882039407940657,0.0
1289,36752810,44.48284,11.33857,Entire home/apt,6.906754778648554,business,1.2785612841710272,0.0
1290,36793830,44.50657,11.36686,Entire home/apt,4.174387269895637,multi,2.362908561700411,2.302585092994046
1291,36796002,44.50657,11.36686,Entire home/apt,4.174387269895637,multi,2.362908561700411,2.995732273553991
1292,36798526,44.50563,11.34107,Private room,4.382026634673881,business,1.3125020130678835,0.0
1293,36822313,44.47102,11.2997,Hotel room,4.382026634673881,single,4.281415523263481,0.0
1294,36826963,44.49673,11.34516,Entire home/apt,5.666426688112432,multi,0.35835168238900555,0.0
1295,36872750,44.4889,11.36075,Entire home/apt,4.248495242049359,single,1.5172938740146176,2.4849066497880004
1296,36954840,44.50008773803711,11.335354804992676,Entire home/apt,5.075173815233827,multi,0.9179066523372391,2.4849066497880004
1297,36976103,44.49672,11.32412,Entire home/apt,3.8066624897703196,single,1.534022410460517,2.8903717578961645
1298,37112731,44.50084,11.33993,Entire home/apt,5.062595033026967,business,0.8089376057525942,0.0
1299,37119476,44.49419,11.38234,Entire home/apt,4.02535169073515,single,3.1292836166757048,2.8903717578961645
1300,37178426,44.4926,11.33717,Entire home/apt,4.499809670330265,single,0.4857037299913443,0.0
1301,37321005,44.50297,11.35284,Entire home/apt,8.00603417874901,business,1.2760710986062087,0.0
1302,37344015,44.49819946289063,11.339707374572754,Entire home/apt,4.605170185988092,single,0.5448440309690834,1.791759469228055
1303,37412514,44.49877548217773,11.363262176513672,Entire home/apt,4.499809670330265,multi,1.700224810909145,0.0
1304,37444470,44.50431,11.34119,Entire home/apt,4.248495242049359,multi,1.1657329128259293,1.3862943611198906
1305,37446318,44.50431,11.34119,Entire home/apt,4.248495242049359,multi,1.1657329128259293,1.3862943611198906
1306,37446705,44.50431,11.34119,Entire home/apt,4.248495242049359,multi,1.1657329128259293,1.0986122886681096
1307,37492944,44.50073,11.32437,Entire home/apt,4.605170185988092,multi,1.6648123118893443,0.0
1308,37493934,44.50224,11.32352,Entire home/apt,4.605170185988092,multi,1.8053587099482469,0.0
1309,37494760,44.4983,11.34623,Entire home/apt,4.59511985013459,business,0.5523331878284015,0.0
1310,37496369,44.49982,11.3457,Entire home/apt,4.59511985013459,business,0.6920230507642248,0.0
1311,37496557,44.49755,11.34562,Entire home/apt,4.59511985013459,business,0.4560065584605417,0.0
1312,37516605,44.4875,11.33986,Entire home/apt,5.393627546352362,multi,0.7537822494135245,0.6931471805599453
1313,37579553,44.50035,11.34808,Entire home/apt,4.852030263919617,business,0.8227934286619943,0.6931471805599453
1314,37589076,44.50232,11.34371,Entire home/apt,6.906754778648554,single,0.9373745589783545,0.0
1315,37646415,44.48325,11.37291,Entire home/apt,3.5553480614894135,single,2.657360653974133,2.1972245773362196
1316,37647810,44.49204,11.33878,Entire home/apt,4.605170185988092,single,0.3941976627865992,2.0794415416798357
1317,37716945,44.50206,11.37058,Entire home/apt,5.298317366548036,multi,2.3736068771122745,1.6094379124341003
1318,37760984,44.49523,11.35359,Entire home/apt,4.624972813284271,single,0.8551885911707161,2.639057329615259
1319,37765123,44.52895,11.36251,Private room,4.174387269895637,multi,4.192538590960188,0.0
1320,37799745,44.49412,11.34925,Private room,4.382026634673881,multi,0.49772529647097985,2.70805020110221
1321,37824786,44.48887,11.34011,Private room,5.521460917862246,business,0.6043827348629597,0.0
1322,37825929,44.49828,11.32945,Entire home/apt,4.499809670330265,multi,1.1825356341445057,2.70805020110221
1323,37844517,44.487,11.33955,Entire home/apt,5.3471075307174685,multi,0.814391269801066,0.0
1324,37868774,44.49866,11.33667,Entire home/apt,4.574710978503383,single,0.7302542737969107,1.9459101490553132
1325,37887334,44.53275,11.34793,Entire home/apt,4.605170185988092,business,4.334978611504916,0.6931471805599453
1326,37967293,44.48773,11.34093,Entire home/apt,4.3694478524670215,business,0.705133793781439,1.0986122886681096
1327,37968776,44.49373,11.3588,Entire home/apt,4.553876891600541,multi,1.2568791539704938,2.70805020110221
1328,38039502,44.508251,11.370399,Private room,3.8918202981106265,multi,2.7002903513176633,0.6931471805599453
1329,38084184,44.49331,11.36536,Entire home/apt,4.248495242049359,single,1.7797383135167884,1.791759469228055
1330,38089739,44.50466,11.3666,Private room,3.784189633918261,business,2.2254823321988804,0.6931471805599453
1331,38140155,44.49855,11.33534,Private room,4.0943445622221,multi,0.7988723243321133,2.1972245773362196
1332,38144555,44.49006,11.3711,Entire home/apt,3.5553480614894135,business,2.275527249364066,1.791759469228055
1333,38148030,44.4984,11.32846,Entire home/apt,5.631211781821365,single,1.2599481027026147,2.0794415416798357
1334,38148899,44.50719,11.35787,Entire home/apt,3.8066624897703196,business,1.8920122724627018,1.9459101490553132
1335,38152520,44.49552,11.33268,Entire home/apt,4.499809670330265,single,0.8403485773283308,2.772588722239781
1336,38153892,44.491001,11.339301,Entire home/apt,5.298317366548036,single,0.43629084748124425,0.6931471805599453
1337,38187804,44.50289,11.34352,Entire home/apt,4.787491742782046,single,0.999869038591392,1.9459101490553132
1338,38205616,44.49487,11.34656,Entire home/apt,4.499809670330265,single,0.30298287938898577,2.0794415416798357
1339,38259529,44.50246,11.34024,Entire home/apt,4.812184355372417,single,0.9762290137175224,0.0
1340,38271772,44.49812,11.34068,Entire home/apt,4.787491742782046,multi,0.5039454643104296,2.4849066497880004
1341,38302335,44.48591,11.3691,Entire home/apt,5.272999558563747,single,2.2580368119444967,0.0
1342,38303827,44.50211,11.33178,Entire home/apt,3.970291913552122,multi,1.2761992989957915,1.9459101490553132
1343,38304480,44.5017,11.33294,Entire home/apt,3.9889840465642745,multi,1.1796114036530057,2.1972245773362196
1344,38306148,44.48716,11.35039,Entire home/apt,3.8066624897703196,business,0.9521157788777405,0.6931471805599453
1345,38317759,44.50775,11.35511,Entire home/apt,6.907755278982137,single,1.8155923979887314,0.0
1346,38318048,44.48891,11.33995,Private room,4.0943445622221,business,0.6052622462568419,0.0
1347,38318469,44.4889,11.33986,Private room,3.828641396489095,business,0.6091804918887083,0.0
1348,38318964,44.48886,11.34019,Private room,4.0943445622221,business,0.6030230885812903,0.0
1349,38322465,44.46026,11.36356,Entire home/apt,4.787491742782046,single,4.080486812700316,0.0
1350,38325597,44.48965835571289,11.349834442138672,Entire home/apt,4.0943445622221,multi,0.7195198257425306,0.0
1351,38344949,44.50061,11.33411,Entire home/apt,5.393627546352362,single,1.0275873035678442,0.0
